date,total_stablecoin_supply,total_stablecoin_supply_change_7d,total_stablecoin_supply_change_30d,total_stablecoin_supply_change_90d,total_stablecoin_supply_pct_change_30d,total_stablecoin_supply_pct_change_90d,total_stablecoin_supply_zscore_252d,total_stablecoin_supply_slope_30d,total_stablecoin_supply_slope_90d,usdt_supply,usdc_supply,usdt_supply_change_30d,usdt_supply_change_90d,usdc_supply_change_30d,usdc_supply_change_90d,usdt_dominance,usdc_dominance,usdt_history_available,usdc_history_available,stablecoin_liquidity_score
2025-04-25,237437568003.0,2669778692.0,1889347616.0,20047994740.0,0.008021065125840776,0.09222151016298175,1.46676078839389,1889347616.0,20047994740.0,,,,,,,,,False,False,
2025-04-26,238021625574.0,3791805613.0,2301143573.0,20585357670.0,0.009762170658510039,0.09467306382893126,1.4782109651363255,2301143573.0,20585357670.0,,,,,,,,,False,False,
2025-04-27,238841984549.0,4384126407.0,3523354924.0,21476499439.0,0.014972698632550907,0.09880363217799548,1.4990256454957642,3523354924.0,21476499439.0,,,,,,,,,False,False,
2025-04-28,239566994403.0,5103365298.0,4865041865.0,21942613726.0,0.020728595618361156,0.10082792037243027,1.5157335910752816,4865041865.0,21942613726.0,,,,,,,,,False,False,
2025-04-29,240070430816.0,5451024730.0,5316393481.0,22074428863.0,0.022646654095296315,0.10126070508283558,1.5232863517287576,5316393481.0,22074428863.0,,,,,,,,,False,False,
2025-04-30,241735636637.0,5730075416.0,6858938146.0,23517074821.0,0.029202292905453175,0.10776844382665018,1.5773000534746782,6858938146.0,23517074821.0,,,,,,,,,False,False,
2025-05-01,241809757491.0,5271936505.0,6757865499.0,22901394684.0,0.028750525859328135,0.10461635357526733,1.566671808950509,6757865499.0,22901394684.0,,,,,,,,,False,False,
2025-05-02,242137107236.0,4699539233.0,6975197937.0,22995681874.0,0.029661257462114232,0.10493534864991139,1.566347204005448,6975197937.0,22995681874.0,,,,,,,,,False,False,
2025-05-03,242586336937.0,4564711363.0,6853325996.0,23415596612.0,0.02907240682432577,0.10683723829776692,1.5707917118332533,6853325996.0,23415596612.0,,,,,,,,,False,False,
2025-05-04,242928992676.0,4087008127.0,7268017944.0,23845802684.0,0.03084099075914204,0.10884359810933342,1.570927115898885,7268017944.0,23845802684.0,,,,,,,,,False,False,
2025-05-05,242897519716.0,3330525313.0,7715456375.0,22902977321.0,0.03280631297044567,0.10410702498190938,1.5561906881492074,7715456375.0,22902977321.0,,,,,,,,,False,False,
2025-05-06,242778014725.0,2707583909.0,7650070248.0,20267126111.0,0.03253577648975847,0.09108374982115297,1.5382038785112706,7650070248.0,20267126111.0,,,,,,,,,False,False,
2025-05-07,242002692826.0,267056189.0,7398201913.0,18208029516.0,0.031534783857754656,0.08136042766479323,1.4944833723313995,7398201913.0,18208029516.0,,,,,,,,,False,False,
2025-05-08,242124924709.0,315167218.0,7827086140.0,17675044854.0,0.03340656571057066,0.07874829278330875,1.4870868885033053,7827086140.0,17675044854.0,,,,,,,,,False,False,
2025-05-09,242738848856.0,601741620.0,8900018817.0,17168575703.0,0.03806048300667442,0.0761118717596041,1.4993003948043133,8900018817.0,17168575703.0,,,,,,,,,False,False,
2025-05-10,242618904763.0,32567826.0,8623506841.0,17139288606.0,0.03685331813181447,0.07601258551933143,1.482247077252704,8623506841.0,17139288606.0,,,,,,,,,False,False,
2025-05-11,242865133485.0,-63859191.0,9030557763.0,17247282110.0,0.03861942886383152,0.07644466962560181,1.4800084832389933,9030557763.0,17247282110.0,,,,,,,,,False,False,
2025-05-12,242855323646.0,-42196070.0,9201790735.0,16825787902.0,0.03938220244461288,0.07444066036155905,1.4676770923354985,9201790735.0,16825787902.0,,,,,,,,,False,False,
2025-05-13,242312885446.0,-465129279.0,8433710133.0,16306824409.0,0.03606011574871171,0.07215215527485519,1.4344173722951152,8433710133.0,16306824409.0,,,,,,,,,False,False,
2025-05-14,242184346338.0,181653512.0,8560307708.0,15948587539.0,0.036641382274695156,0.07049543194968377,1.4180875111844342,8560307708.0,15948587539.0,,,,,,,,,False,False,
2025-05-15,242601109310.0,476184601.0,8830914162.0,16362739084.0,0.03777604821011993,0.07232521639744172,1.423648795511352,8830914162.0,16362739084.0,,,,,,,,,False,False,
2025-05-16,243205514462.0,466665606.0,8994934344.0,16445089865.0,0.03840532882617076,0.07252186925574122,1.4366680405780365,8994934344.0,16445089865.0,,,,,,,,,False,False,
2025-05-17,243747273296.0,1128368533.0,9319511097.0,16837887729.0,0.0397542979107095,0.07420533834211218,1.4471032208138577,9319511097.0,16837887729.0,,,,,,,,,False,False,
2025-05-18,243781184371.0,916050886.0,9013395060.0,16837471788.0,0.03839280970550796,0.07419228140917111,1.437256665919702,9013395060.0,16837471788.0,,,,,,,,,False,False,
2025-05-19,243907874167.0,1052550521.0,9678054206.0,16963778042.0,0.0413186254748068,0.07474870830152125,1.4312665560198925,9678054206.0,16963778042.0,,,,,,,,,False,False,
2025-05-20,243871482280.0,1558596834.0,9413624138.0,17106420327.0,0.04015060195721243,0.07543675458499655,1.4188553963511885,9413624138.0,17106420327.0,,,,,,,,,False,False,
2025-05-21,244184221632.0,1999875294.0,9720592527.0,16796143723.0,0.04145885041575825,0.0738655424569874,1.4205104147687575,9720592527.0,16796143723.0,,,,,,,,,False,False,
2025-05-22,245201427851.0,2600318541.0,10582021765.0,17822827271.0,0.04510292623075318,0.07838392542454442,1.4502683184113931,10582021765.0,17822827271.0,,,,,,,,,False,False,
2025-05-23,245732672338.0,2527157876.0,9727111117.0,17752451118.0,0.04121560130479862,0.077868382717591,1.4604293838929845,9727111117.0,17752451118.0,,,,,,,,,False,False,
2025-05-24,246070915097.0,2323641801.0,9533094111.0,18134268736.0,0.04030262082935243,0.07955837301948998,1.4626970023773467,9533094111.0,18134268736.0,,,,,,,,,False,False,
2025-05-25,246157813664.0,2376629293.0,8720245661.0,18000663442.0,0.036726478182634636,0.07889589883326087,1.4548887446194876,8720245661.0,18000663442.0,,,,,,,,,False,False,
2025-05-26,246182723065.0,2274848898.0,8161097491.0,18531404597.0,0.034287210127731615,0.08140257970702192,1.4448132508474023,8161097491.0,18531404597.0,,,,,,,,,False,False,
2025-05-27,246419225091.0,2547742811.0,7577240542.0,19812040262.0,0.031724910326415,0.08742900308721624,1.4434048692543506,7577240542.0,19812040262.0,,,,,,,,,False,False,
2025-05-28,246381780935.0,2197559303.0,6814786532.0,20371458592.0,0.02844626635226777,0.09013508047249119,1.431053692242766,6814786532.0,20371458592.0,,,,,,,,,False,False,
2025-05-29,246393301975.0,1191874124.0,6322871159.0,20506284605.0,0.02633756742764426,0.09078115618929528,1.420836159213249,6322871159.0,20506284605.0,,,,,,,,,False,False,
2025-05-30,246533266830.0,800594492.0,4797630193.0,19820414386.0,0.019846598787601755,0.08742519081883904,1.4158992219815751,4797630193.0,19820414386.0,,,,,,,,,False,False,
2025-05-31,246714795484.0,643880387.0,4905037993.0,20785967568.0,0.020284698367403875,0.09200228124818222,1.4127020148501799,4905037993.0,20785967568.0,,,,,,,,,False,False,
2025-06-01,246837903973.0,680090309.0,4700796737.0,20778080345.0,0.019413780856059937,0.09191407836888366,1.4072558436573,4700796737.0,20778080345.0,,,,,,,,,False,False,
2025-06-02,246884179737.0,701456672.0,4297842800.0,20868786101.0,0.017716755421044894,0.09233347235900835,1.3988404370069198,4297842800.0,20868786101.0,,,,,,,,,False,False,
2025-06-03,247361694926.0,942469835.0,4432702250.0,21021380359.0,0.018246904995452784,0.09287510446035618,1.40789617983862,4432702250.0,21021380359.0,,,,,,,,,False,False,
2025-06-04,248229294803.0,1847513868.0,5331775087.0,20699022039.0,0.021950718530325153,0.09097260679887431,1.4326306000334093,5331775087.0,20699022039.0,,,,,,,,,False,False,
2025-06-05,248831982355.0,2438680380.0,6053967630.0,21147933185.0,0.02493622677019358,0.0928828051947106,1.446486602358376,6053967630.0,21147933185.0,,,,,,,,,False,False,
2025-06-06,248455546449.0,1922279619.0,6452853623.0,19688869081.0,0.02666438768778323,0.08606528410310377,1.4207472265901833,6452853623.0,19688869081.0,,,,,,,,,False,False,
2025-06-07,249087700145.0,2372904661.0,6962775436.0,20267861297.0,0.028756954470376295,0.0885756296265181,1.436085312884475,6962775436.0,20267861297.0,,,,,,,,,False,False,
2025-06-08,249415942399.0,2578038426.0,6677093543.0,20640347191.0,0.027507313207046913,0.09022093100548623,1.4390777458510415,6677093543.0,20640347191.0,,,,,,,,,False,False,
2025-06-09,249428836821.0,2544657084.0,6809932058.0,21078345385.0,0.028068431290019236,0.09230698498806444,1.4293168032672054,6809932058.0,21078345385.0,,,,,,,,,False,False,
2025-06-10,249965352317.0,2603657391.0,7100218832.0,21043136051.0,0.029235233275831884,0.09192264688958174,1.441156143388708,7100218832.0,21043136051.0,,,,,,,,,False,False,
2025-06-11,249619404435.0,1390109632.0,6764080789.0,20086858020.0,0.02785230600445776,0.08751202534773661,1.4170608707965044,6764080789.0,20086858020.0,,,,,,,,,False,False,
2025-06-12,250277500566.0,1445518211.0,7964615120.0,20630964733.0,0.032869135726481646,0.08983790962996685,1.4341185296145111,7964615120.0,20630964733.0,,,,,,,,,False,False,
2025-06-13,250118358126.0,1662811677.0,7934011788.0,19874163471.0,0.032760217198047226,0.08631776145661196,1.4178402009899793,7934011788.0,19874163471.0,,,,,,,,,False,False,
2025-06-14,250846408365.0,1758708220.0,8245299055.0,20446115030.0,0.03398706246006489,0.08874170572461693,1.4380515435256072,8245299055.0,20446115030.0,,,,,,,,,False,False,
2025-06-15,250712840620.0,1296898221.0,7507326158.0,20343245362.0,0.030868239869507486,0.08830698920669966,1.4229152781835426,7507326158.0,20343245362.0,,,,,,,,,False,False,
2025-06-16,250714070879.0,1285234058.0,6966797583.0,19931534746.0,0.028582053406356334,0.0863650043888653,1.4135550235514398,6966797583.0,19931534746.0,,,,,,,,,False,False,
2025-06-17,250796922571.0,831570254.0,7015738200.0,19746583537.0,0.028778833846844654,0.08546442138781796,1.4077229505336213,7015738200.0,19746583537.0,,,,,,,,,False,False,
2025-06-18,250989595276.0,1370190841.0,7081721109.0,19271239641.0,0.02903440954165859,0.08316665111915356,1.4066128050139104,7081721109.0,19271239641.0,,,,,,,,,False,False,
2025-06-19,251042114126.0,764613560.0,7170631846.0,19466482834.0,0.029403322516271313,0.08406101594279658,1.3998387089220243,7170631846.0,19466482834.0,,,,,,,,,False,False,
2025-06-20,250906526414.0,788168288.0,6722304782.0,18747937711.0,0.027529644368795125,0.08075487456974595,1.385495552942705,6722304782.0,18747937711.0,,,,,,,,,False,False,
2025-06-21,250699988371.0,-146419994.0,5498560520.0,17610277856.0,0.022424667622006123,0.07555150253990606,1.3683358481575643,5498560520.0,17610277856.0,,,,,,,,,False,False,
2025-06-22,250675289628.0,-37550992.0,4942617290.0,17250453047.0,0.02011379782335787,0.07390153207203376,1.3589931206766583,4942617290.0,17250453047.0,,,,,,,,,False,False,
2025-06-23,250678314765.0,-35756114.0,4607399668.0,16239240560.0,0.018723869361739753,0.06926848954283082,1.3510094839621907,4607399668.0,16239240560.0,,,,,,,,,False,False,
2025-06-24,250291597648.0,-505324923.0,4133783984.0,14743377261.0,0.01679322676160311,0.06259175822588259,1.3268371907405958,4133783984.0,14743377261.0,,,,,,,,,False,False,
2025-06-25,252049760774.0,1060165498.0,5867037709.0,16329278773.0,0.02383204489719981,0.06927390710549597,1.393617128144546,5867037709.0,16329278773.0,,,,,,,,,False,False,
2025-06-26,251903682270.0,861568144.0,5484457179.0,16585052645.0,0.022256612392862696,0.07047913151385288,1.3795202459242488,5484457179.0,16585052645.0,,,,,,,,,False,False,
2025-06-27,252060657959.0,1154131545.0,5678877024.0,17358705421.0,0.023049094792841895,0.07396063489582394,1.3786059714269283,5678877024.0,17358705421.0,,,,,,,,,False,False,
2025-06-28,252378739355.0,1678750984.0,5985437380.0,17624702020.0,0.024292208156726947,0.07507731164107345,1.3846734672114842,5985437380.0,17624702020.0,,,,,,,,,False,False,
2025-06-29,252543522888.0,1868233260.0,6010256058.0,17666824397.0,0.024379087395716148,0.075217441791813,1.384281579135816,6010256058.0,17666824397.0,,,,,,,,,False,False,
2025-06-30,252521562378.0,1843247613.0,5806766894.0,17469670386.0,0.023536354528752135,0.07432261122405515,1.376001285934589,5806766894.0,17469670386.0,,,,,,,,,False,False,
2025-07-01,252792279378.0,2500681730.0,5954375405.0,17630370079.0,0.024122613703814855,0.07497119806330366,1.3807293711646058,5954375405.0,17630370079.0,,,,,,,,,False,False,
2025-07-02,253063003569.0,1013242795.0,6178823832.0,17329992628.0,0.02502721656196094,0.073515340761237,1.3856942157389882,6178823832.0,17329992628.0,,,,,,,,,False,False,
2025-07-03,253655877112.0,1752194842.0,6294182186.0,17994902380.0,0.025445258158838913,0.07635928010763893,1.4051049001135496,6294182186.0,17994902380.0,,,,,,,,,False,False,
2025-07-04,253946373675.0,1885715716.0,5717078872.0,18764310334.0,0.02303144307176641,0.07978631562047678,1.4114047252243231,5717078872.0,18764310334.0,,,,,,,,,False,False,
2025-07-05,254073971135.0,1695231780.0,5241988780.0,18946026658.0,0.021066378728283652,0.08057752003974716,1.4106958411143842,5241988780.0,18946026658.0,,,,,,,,,False,False,
2025-07-06,254123248831.0,1579725943.0,5667702382.0,19518757918.0,0.022811736195888832,0.08319856897043909,1.4067535902618766,5667702382.0,19518757918.0,,,,,,,,,False,False,
2025-07-07,254181861706.0,1660299328.0,5094161561.0,19884023137.0,0.020451277032284443,0.08486643862548582,1.4034746440392212,5094161561.0,19884023137.0,,,,,,,,,False,False,
2025-07-08,254347179096.0,1554899718.0,4931236697.0,20508349057.0,0.01977113671872388,0.08770292364864973,1.405324370633636,4931236697.0,20508349057.0,,,,,,,,,False,False,
2025-07-09,254280918767.0,1217915198.0,4852081946.0,20285520845.0,0.019452770609206027,0.08669196499224308,1.3968113391484376,4852081946.0,20285520845.0,,,,,,,,,False,False,
2025-07-10,254944938596.0,1289061484.0,4979586279.0,21110362874.0,0.019921105996662414,0.09027904795010966,1.4218298996705947,4979586279.0,21110362874.0,,,,,,,,,False,False,
2025-07-11,256059310505.0,2112936830.0,6439906070.0,22405777594.0,0.02579890006779073,0.09589316846552665,1.468157053055467,6439906070.0,22405777594.0,,,,,,,,,False,False,
2025-07-12,257062351309.0,2988380174.0,6784850743.0,23183175996.0,0.027109311574776473,0.09912458415749925,1.5095504035442036,6784850743.0,23183175996.0,,,,,,,,,False,False,
2025-07-13,257328587906.0,3205339075.0,7210229780.0,23704549276.0,0.02882727135273999,0.10146451287721248,1.5168540924554188,7210229780.0,23704549276.0,,,,,,,,,False,False,
2025-07-14,257491796148.0,3309934442.0,6645387783.0,23721601000.0,0.026491859406376106,0.10147401804144374,1.5196892115579939,6645387783.0,23721601000.0,,,,,,,,,False,False,
2025-07-15,257131109268.0,2783930172.0,6418268648.0,22920529150.0,0.025600079485869065,0.0978629109686342,1.4976554994209432,6418268648.0,22920529150.0,,,,,,,,,False,False,
2025-07-16,256101024525.0,1820105758.0,5386953646.0,21673262326.0,0.021486443210440465,0.09245177329979404,1.4438734175164303,5386953646.0,21673262326.0,,,,,,,,,False,False,
2025-07-17,258619061468.0,3674122872.0,7822138897.0,23851272157.0,0.0311891342876649,0.10159516442608707,1.55971094099895,7822138897.0,23851272157.0,,,,,,,,,False,False,
2025-07-18,259256808247.0,3197497742.0,8267212971.0,25026988286.0,0.032938468871225535,0.10684800206125367,1.5848162940825756,8267212971.0,25026988286.0,,,,,,,,,False,False,
2025-07-19,260065979437.0,3003628128.0,9023865311.0,25608121295.0,0.03594562347603092,0.10922270423322877,1.617860815659194,9023865311.0,25608121295.0,,,,,,,,,False,False,
2025-07-20,260415263099.0,3086675193.0,9508736685.0,25951633994.0,0.03789752630551524,0.11068511603724285,1.6286435971974977,9508736685.0,25951633994.0,,,,,,,,,False,False,
2025-07-21,260796441882.0,3304645734.0,10096453511.0,26177035796.0,0.04027305137349546,0.1115723385064098,1.6411914950490456,10096453511.0,26177035796.0,,,,,,,,,False,False,
2025-07-22,261248298506.0,4117189238.0,10573008878.0,25242737285.0,0.042178105762599394,0.10695823079085076,1.6566039871366667,10573008878.0,25242737285.0,,,,,,,,,False,False,
2025-07-23,261740870848.0,5639846323.0,11062556083.0,25203049862.0,0.044130486888627196,0.10654976763099411,1.6742820379532632,11062556083.0,25203049862.0,,,,,,,,,False,False,
2025-07-24,262546281712.0,3927220244.0,12254684064.0,25108713709.0,0.04896162787387892,0.1057486981532878,1.7070322818316046,12254684064.0,25108713709.0,,,,,,,,,False,False,
2025-07-25,263880267659.0,4623459412.0,11830506885.0,25858642085.0,0.04693718751674525,0.1086398852316075,1.7650984394467921,11830506885.0,25858642085.0,,,,,,,,,False,False,
2025-07-26,263674953437.0,3608974000.0,11771271167.0,24832968888.0,0.046729254058236025,0.10397237711322638,1.7457034778574008,11771271167.0,24832968888.0,,,,,,,,,False,False,
2025-07-27,264301719171.0,3886456072.0,12241061212.0,24734724768.0,0.048563950086931484,0.10324763154306305,1.7682970193178378,12241061212.0,24734724768.0,,,,,,,,,False,False,
2025-07-28,264479291070.0,3682849188.0,12100551715.0,24408860254.0,0.0479460026859837,0.10167374703762655,1.768217845622696,12100551715.0,24408860254.0,,,,,,,,,False,False,
2025-07-29,264474859746.0,3226561240.0,11931336858.0,22739223109.0,0.047244675775317324,0.09406649108648435,1.7592215013089272,11931336858.0,22739223109.0,,,,,,,,,False,False,
2025-07-30,264678439245.0,2937568397.0,12156876867.0,22868681754.0,0.04814193589061655,0.09457303125929961,1.7607996231577396,12156876867.0,22868681754.0,,,,,,,,,False,False,
2025-07-31,265349064527.0,2802782815.0,12556785149.0,23211957291.0,0.04967234434491519,0.0958628669350392,1.7854194668388839,12556785149.0,23211957291.0,,,,,,,,,False,False,
2025-08-01,265962416016.0,2082148357.0,12899412447.0,23376079079.0,0.05097312631667572,0.09636189479653501,1.8067183025317497,12899412447.0,23376079079.0,,,,,,,,,False,False,
2025-08-02,266242362743.0,2567409306.0,12586485631.0,23313370067.0,0.04962031936457967,0.09596783739227699,1.8097389830128716,12586485631.0,23313370067.0,,,,,,,,,False,False,
2025-08-03,266197859349.0,1896140178.0,12251485674.0,23300339633.0,0.048244381271139725,0.09592662642353522,1.7954314062644479,12251485674.0,23300339633.0,,,,,,,,,False,False,
2025-08-04,266724740687.0,2245449617.0,12650769552.0,23946725962.0,0.04979167875987622,0.09863630357602604,1.8106854846881966,12650769552.0,23946725962.0,,,,,,,,,False,False,
2025-08-05,267055744698.0,2580884952.0,12932495867.0,25053051872.0,0.05089064430937018,0.10352385578623768,1.8160065730478137,12932495867.0,25053051872.0,,,,,,,,,False,False,
2025-08-06,267201423882.0,2522984637.0,13019562176.0,25076499173.0,0.0512214447113426,0.10356843353958056,1.8120278467276827,13019562176.0,25076499173.0,,,,,,,,,False,False,
2025-08-07,267309304440.0,1960239913.0,12962125344.0,24570455584.0,0.05096233184134369,0.10122176857885634,1.8055114950170603,12962125344.0,24570455584.0,,,,,,,,,False,False,
2025-08-08,268459200534.0,2496784518.0,14178281767.0,25840295771.0,0.05575833938208974,0.10650569788138253,1.8527651288073035,14178281767.0,25840295771.0,,,,,,,,,False,False,
2025-08-09,269037730032.0,2795367289.0,14092791436.0,26172596547.0,0.0552777847389716,0.10776596941452898,1.8694698830468626,14092791436.0,26172596547.0,,,,,,,,,False,False,
2025-08-10,269577567392.0,3379708043.0,13518256887.0,26722243746.0,0.05279345968845783,0.11003359261315548,1.8852331992226348,13518256887.0,26722243746.0,,,,,,,,,False,False,
2025-08-11,268958682756.0,2233942069.0,11896331447.0,26645797310.0,0.046277999817639914,0.10996442579170251,1.8406579636284737,11896331447.0,26645797310.0,,,,,,,,,False,False,
2025-08-12,269755229704.0,2699485006.0,12426641798.0,27570883366.0,0.048290949323280596,0.11384254921051418,1.8701981019643343,12426641798.0,27570883366.0,,,,,,,,,False,False,
2025-08-13,270564179346.0,3362755464.0,13072383198.0,27963070036.0,0.050768154145331756,0.11526357037497426,1.8998540246554292,13072383198.0,27963070036.0,,,,,,,,,False,False,
2025-08-14,272041123021.0,4731818581.0,14910013753.0,28835608559.0,0.05798603597769936,0.11856478099515066,1.9632631182785645,14910013753.0,28835608559.0,,,,,,,,,False,False,
2025-08-15,273862048384.0,5402847850.0,17761023859.0,30114775088.0,0.06935163141944489,0.12354917731296822,2.0431264650336938,17761023859.0,30114775088.0,,,,,,,,,False,False,
2025-08-16,275190617815.0,6152887783.0,16571556347.0,31409433444.0,0.06407708794910483,0.12884273052098782,2.0951117834214674,16571556347.0,31409433444.0,,,,,,,,,False,False,
2025-08-17,275133054979.0,5555487587.0,15876246732.0,31225180812.0,0.061237530614333346,0.12802038851201902,2.073931137434412,15876246732.0,31225180812.0,,,,,,,,,False,False,
2025-08-18,276322473876.0,7363791120.0,16256494439.0,32450991596.0,0.06250911585664776,0.1330659546274522,2.1171694263548324,16256494439.0,32450991596.0,,,,,,,,,False,False,
2025-08-19,276354850457.0,6599620753.0,15939587358.0,32170628825.0,0.06120834534932906,0.13174736930170305,2.0998685609637486,15939587358.0,32170628825.0,,,,,,,,,False,False,
2025-08-20,276314942987.0,5750763641.0,15518501105.0,31113515136.0,0.05950426697930755,0.12688961646221153,2.078979137169882,15518501105.0,31113515136.0,,,,,,,,,False,False,
2025-08-21,276570652950.0,4529529929.0,15322354444.0,30837980612.0,0.05865054253606217,0.12549401884004663,2.0726373861855287,15322354444.0,30837980612.0,,,,,,,,,False,False,
2025-08-22,275638595196.0,1776546812.0,13897724348.0,29567680099.0,0.05309726487488753,0.12015918292230743,2.0051814606005505,13897724348.0,29567680099.0,,,,,,,,,False,False,
2025-08-23,275518160736.0,327542921.0,12971879024.0,29360347072.0,0.04940797081342585,0.11927448751261749,1.9805863548417393,12971879024.0,29360347072.0,,,,,,,,,False,False,
2025-08-24,276817264828.0,1684209849.0,12936997169.0,30634541763.0,0.04902601200070733,0.12443822775862112,2.0293250518379096,12936997169.0,30634541763.0,,,,,,,,,False,False,
2025-08-25,276852719657.0,530245781.0,13177766220.0,30433494566.0,0.04997731505487324,0.12350292293452858,2.0122339905214335,13177766220.0,30433494566.0,,,,,,,,,False,False,
2025-08-26,278728742750.0,2373892293.0,14427023579.0,32346961815.0,0.054585432225909614,0.13128796168387846,2.089289443719713,14427023579.0,32346961815.0,,,,,,,,,False,False,
2025-08-27,278821317178.0,2506374191.0,14342026108.0,32428015203.0,0.05422740680367322,0.13161078220498967,2.0735307751992504,14342026108.0,32428015203.0,,,,,,,,,False,False,
2025-08-28,279546211669.0,2975558719.0,15071351923.0,33012944839.0,0.05698595298424358,0.13390868203504747,2.0902332958485137,15071351923.0,33012944839.0,,,,,,,,,False,False,
2025-08-29,281952287341.0,6313692145.0,17273848096.0,35237491857.0,0.0652635256021381,0.1428268287999177,2.191153057895005,17273848096.0,35237491857.0,,,,,,,,,False,False,
2025-08-30,282092041420.0,6573880684.0,16742976893.0,35254137447.0,0.06309793073077286,0.14282303033514743,2.1750625309122187,16742976893.0,35254137447.0,,,,,,,,,False,False,
2025-08-31,282455422064.0,5638157236.0,16493006048.0,35571242327.0,0.06201254408445367,0.1440806874093481,2.170662035418005,16493006048.0,35571242327.0,,,,,,,,,False,False,
2025-09-01,283198469797.0,6345750140.0,16956107054.0,35836774871.0,0.06368673594730478,0.14487600791109068,2.185304729254826,16956107054.0,35836774871.0,,,,,,,,,False,False,
2025-09-02,283207635146.0,4478892396.0,17009775797.0,34978340343.0,0.0638989954261775,0.14091141164768461,2.162985264499929,17009775797.0,34978340343.0,,,,,,,,,False,False,
2025-09-03,282352680267.0,3531363089.0,15627939580.0,33520697912.0,0.05859201339833442,0.1347121764443333,2.098245075189786,15627939580.0,33520697912.0,,,,,,,,,False,False,
2025-09-04,284187053743.0,4640842074.0,17131309045.0,35731507294.0,0.06414881306662368,0.14381448836496213,2.1683039226129392,17131309045.0,35731507294.0,,,,,,,,,False,False,
2025-09-05,286824546103.0,4872258762.0,19623122221.0,37736845958.0,0.07343943732001157,0.15150023841415083,2.2753164095993337,19623122221.0,37736845958.0,,,,,,,,,False,False,
2025-09-06,285276738477.0,3184697057.0,17967434037.0,35860796078.0,0.06721589461556876,0.14377908538273054,2.1739055738016435,17967434037.0,35860796078.0,,,,,,,,,False,False,
2025-09-07,285314142701.0,2858720637.0,16854942167.0,35885305880.0,0.06278399895951914,0.14386991631505985,2.1530449275834926,16854942167.0,35885305880.0,,,,,,,,,False,False,
2025-09-08,285099845480.0,1901375683.0,16062115448.0,35134493163.0,0.05970209251352787,0.1405574526122455,2.120631075434034,16062115448.0,35134493163.0,,,,,,,,,False,False,
2025-09-09,285259164071.0,2051528925.0,15681596679.0,35639759636.0,0.058171000023147235,0.14277639880068094,2.1077798965313965,15681596679.0,35639759636.0,,,,,,,,,False,False,
2025-09-10,285743310736.0,3390630469.0,16784627980.0,35465810170.0,0.062405971831841045,0.14170594675827597,2.111437797158704,16784627980.0,35465810170.0,,,,,,,,,False,False,
2025-09-11,285856733573.0,1669679830.0,16101503869.0,35738375447.0,0.05968931125697918,0.1428858549798906,2.09741396261508,16101503869.0,35738375447.0,,,,,,,,,False,False,
2025-09-12,286478581003.0,-345965100.0,15914401657.0,35632172638.0,0.05881932226013009,0.14204776887278592,2.1075475721408066,15914401657.0,35632172638.0,,,,,,,,,False,False,
2025-09-13,287855815071.0,2579076594.0,15814692050.0,37142974451.0,0.058133461126681274,0.14814946996391298,2.153207016864504,15814692050.0,37142974451.0,,,,,,,,,False,False,
2025-09-14,288557236535.0,3243093834.0,14695188151.0,37843165656.0,0.05365908944927966,0.15094153081764583,2.165008287709991,14695188151.0,37843165656.0,,,,,,,,,False,False,
2025-09-15,288772543073.0,3672697593.0,13581925258.0,37975620502.0,0.04935460869211239,0.15141980257452792,2.15320155025866,13581925258.0,37975620502.0,,,,,,,,,False,False,
2025-09-16,289083896599.0,3824732528.0,13950841620.0,38094301323.0,0.05070579985769008,0.15177641639331596,2.146046920101215,13950841620.0,38094301323.0,,,,,,,,,False,False,
2025-09-17,289889368207.0,4146057471.0,13566894331.0,38847254081.0,0.04909804888721481,0.15474397280411,2.162958218432089,13566894331.0,38847254081.0,,,,,,,,,False,False,
2025-09-18,290052765930.0,4196032357.0,13697915473.0,39146239516.0,0.04956640149557057,0.15601921590277024,2.1490827448571297,13697915473.0,39146239516.0,,,,,,,,,False,False,
2025-09-19,291191569215.0,4712988212.0,14876626228.0,40491580844.0,0.05383938366554397,0.16151409143297712,2.1818871720904798,14876626228.0,40491580844.0,,,,,,,,,False,False,
2025-09-20,291961969133.0,4106154062.0,15391316183.0,41286679505.0,0.05565057615054525,0.1647018322638385,2.1963454420154007,15391316183.0,41286679505.0,,,,,,,,,False,False,
2025-09-21,292163679353.0,3606442818.0,16525084157.0,41485364588.0,0.05995199672690754,0.16549243450471862,2.183775241328779,16525084157.0,41485364588.0,,,,,,,,,False,False,
2025-09-22,292005987557.0,3233444484.0,16487826821.0,41714389909.0,0.05984297650998971,0.1666631652879751,2.1546371546085377,16487826821.0,41714389909.0,,,,,,,,,False,False,
2025-09-23,293050134112.0,3966237513.0,16232869284.0,41000373338.0,0.0586411013564716,0.16266777326864013,2.182605741656544,16232869284.0,41000373338.0,,,,,,,,,False,False,
2025-09-24,293672353068.0,3782984861.0,16819633411.0,41768670798.0,0.06075300048284982,0.16581206920679614,2.1900626424496785,16819633411.0,41768670798.0,,,,,,,,,False,False,
2025-09-25,294698749778.0,4645983848.0,15970007028.0,42638091819.0,0.05729587437031558,0.16915805966806396,2.2156332259472453,15970007028.0,42638091819.0,,,,,,,,,False,False,
2025-09-26,294677488255.0,3485919040.0,15856171077.0,42298748900.0,0.05686857532086531,0.16760028601498766,2.1919108014101742,15856171077.0,42298748900.0,,,,,,,,,False,False,
