date,walcl_billion,rrp_billion,tga_billion,usd_liquidity_proxy_no_tga,net_liquidity,net_liquidity_change_7d,net_liquidity_change_30d,net_liquidity_change_90d,net_liquidity_pct_change_30d,net_liquidity_pct_change_90d,net_liquidity_zscore_252d,net_liquidity_slope_30d,net_liquidity_slope_90d,tga_billion_change_7d,tga_billion_change_30d,tga_billion_change_90d,tga_billion_pct_change_30d,tga_billion_pct_change_90d,tga_billion_zscore_252d,tga_billion_slope_30d,tga_billion_slope_90d
2025-12-21,6556.861,3.047,839.799,6553.814,5714.015,-31.984999999999673,53.30899999999929,-57.9380000000001,0.009417376560450164,-0.010037850273555637,-1.0028758688088681,53.30899999999929,-57.9380000000001,47.333999999999946,-52.27499999999998,17.327999999999975,-0.05859939870459174,0.021068220034505813,0.9328495194991525,-52.27499999999998,17.327999999999975
2025-12-22,6556.861,1.523,872.048,6555.338,5683.29,59.581999999999425,22.583999999998923,-129.39300000000003,0.003989608363338171,-0.0222604604448583,-1.1475504128592988,22.583999999998923,-129.39300000000003,-40.946000000000026,-20.025999999999954,90.53600000000006,-0.02244881030049073,0.11584722947312387,1.0672331393910897,-20.025999999999954,90.53600000000006
2025-12-23,6556.861,5.893,824.439,6550.968,5726.5289999999995,75.96000000000004,65.8229999999985,-94.72400000000107,0.011628054875133742,-0.01627209812045638,-0.9246100087142114,65.8229999999985,-94.72400000000107,-62.740999999999985,-67.63499999999999,66.46899999999994,-0.07581770122209597,0.08769344433156978,0.8511875895981914,-67.63499999999999,66.46899999999994
2025-12-24,6581.231,4.803,801.537,6576.428,5774.891,89.80799999999999,127.23199999999906,-47.04800000000159,0.022528272333722565,-0.008081156466943629,-0.6781063547759676,127.23199999999906,-47.04800000000159,-59.879999999999995,-105.00999999999999,40.450000000000045,-0.1158351414763934,0.05314766905754542,0.7461891773450751,-105.00999999999999,40.450000000000045
2025-12-25,6581.231,4.803,801.537,6576.428,5774.891,72.15999999999894,153.65799999999945,0.9059999999990396,0.027335283913689334,0.00015691069512624445,-0.6725186831600445,153.65799999999945,0.9059999999990396,-40.88499999999999,-130.19899999999996,15.200000000000045,-0.13973808031459556,0.019330134535193055,0.7418682005971107,-130.19899999999996,15.200000000000045
2025-12-26,6581.231,20.339,833.784,6560.892,5727.108,13.092999999999847,76.58399999999983,-46.87700000000041,0.013553433274506865,-0.00811865635258846,-0.9038973461248601,76.58399999999983,-46.87700000000041,-6.014999999999986,-65.894,47.447,-0.073241759829628,0.06033926929548028,0.8789837118196207,-65.894,47.447
2025-12-27,6581.231,20.339,833.784,6560.892,5727.108,13.092999999999847,76.58399999999983,-46.87700000000041,0.013553433274506865,-0.00811865635258846,-0.8969160356740684,76.58399999999983,-46.87700000000041,-6.014999999999986,-65.894,47.447,-0.073241759829628,0.06033926929548028,0.8737905983054606,-65.894,47.447
2025-12-28,6581.231,20.339,833.784,6560.892,5727.108,13.092999999999847,138.26400000000012,-19.39300000000003,0.024739284188286526,-0.0033747492604629947,-0.8899800857172521,138.26400000000012,-19.39300000000003,-6.014999999999986,-122.23000000000002,28.110000000000014,-0.1278537761999301,0.03489004237445914,0.8686281091029279,-122.23000000000002,28.110000000000014
2025-12-29,6581.231,10.551,858.993,6570.679999999999,5711.686999999999,28.396999999999025,122.84299999999894,43.18799999999828,0.021980037374454975,0.007618948155410754,-0.9599041232290583,122.84299999999894,43.18799999999828,-13.05499999999995,-97.02099999999996,-31.831999999999994,-0.10148491549286931,-0.035733168691942874,0.9734968397613587,-97.02099999999996,-31.831999999999994
2025-12-30,6581.231,12.605,826.406,6568.626,5742.22,15.691000000000713,153.3760000000002,-15.341999999999643,0.027443242287671588,-0.002664669525052399,-0.8024980056995864,153.3760000000002,-15.341999999999643,1.9669999999999845,-129.60800000000006,7.027999999999906,-0.13557123640448787,0.008577237856032038,0.8256551552575965,-129.60800000000006,7.027999999999906
2025-12-31,6640.618,105.993,872.853,6534.625,5661.772,-113.11899999999969,60.67199999999957,-93.0659999999998,0.010832157968970302,-0.016171784505489062,-1.1929149671726254,60.67199999999957,-93.0659999999998,71.31599999999992,-75.226,49.007999999999925,-0.07934570853272771,0.059486918048904824,1.021941907198147,-75.226,49.007999999999925
2026-01-01,6640.618,105.993,872.853,6534.625,5661.772,-113.11899999999969,50.81999999999971,-101.58799999999974,0.009057286535332887,-0.017626523416895634,-1.1832750544958834,50.81999999999971,-101.58799999999974,71.31599999999992,-62.99400000000003,74.48599999999999,-0.06731228502094899,0.0932979444290658,1.0146931821672973,-62.99400000000003,74.48599999999999
2026-01-02,6640.618,5.667,781.204,6634.951,5853.747,126.63900000000012,229.0030000000006,90.38700000000063,0.04071349736094665,0.01568303906054802,-0.22985272253952907,229.0030000000006,90.38700000000063,-52.58000000000004,-127.31900000000007,-17.16300000000001,-0.14013844448627066,-0.021497632041404535,0.6108193784941197,-127.31900000000007,-17.16300000000001
2026-01-03,6640.618,5.667,781.204,6634.951,5853.747,126.63900000000012,198.8650000000007,90.38700000000063,0.03516695839099748,0.01568303906054802,-0.22604024351690877,198.8650000000007,90.38700000000063,-52.58000000000004,-97.4620000000001,-17.16300000000001,-0.11092041799728236,-0.021497632041404535,0.6068576571846944,-97.4620000000001,-17.16300000000001
2026-01-04,6640.618,5.667,781.204,6634.951,5853.747,126.63900000000012,189.683,103.66600000000017,0.03348885182088335,0.018028615596893394,-0.22222284686760646,189.683,103.66600000000017,-52.58000000000004,-89.02800000000002,-34.05799999999999,-0.10230375348183018,-0.041775527376475274,0.6029084428095585,-89.02800000000002,-34.05799999999999
2026-01-05,6640.618,6.485,801.062,6634.133000000001,5833.071000000001,121.38400000000183,169.00700000000052,74.31000000000131,0.029838469339329654,0.012903817331540779,-0.32199746343887364,169.00700000000052,74.31000000000131,-57.93100000000004,-69.16999999999996,-22.673999999999978,-0.07948455124610443,-0.027525809239853483,0.6853100680911542,-69.16999999999996,-22.673999999999978
2026-01-06,6640.618,2.582,771.936,6638.036,5866.1,123.88000000000011,202.03600000000006,74.57000000000062,0.03566979469158538,0.012875699512909566,-0.1563320000340044,202.03600000000006,74.57000000000062,-54.469999999999914,-98.29599999999994,-22.117999999999938,-0.1129537870361006,-0.027854528785195898,0.5555337369913139,-98.29599999999994,-22.117999999999938
2026-01-07,6573.602,4.582,783.571,6569.0199999999995,5785.449,123.67699999999968,131.4960000000001,-4.846999999999753,0.02325735640179527,-0.0008370901936619601,-0.5568848868128596,131.4960000000001,-4.846999999999753,-89.28199999999993,-96.55399999999997,-12.451999999999998,-0.10970487146712116,-0.015642764090987304,0.6039001735933079,-96.55399999999997,-12.451999999999998
2026-01-08,6573.602,3.083,773.709,6570.519,5796.81,135.03800000000047,101.54600000000028,4.571000000000822,0.017829902178371437,0.0007891594252240619,-0.49712747813663766,101.54600000000028,4.571000000000822,-99.144,-63.597000000000094,-20.743000000000052,-0.07595431061045799,-0.026109821612885442,0.5576252089110771,-63.597000000000094,-20.743000000000052
2026-01-09,6573.602,3.28,775.114,6570.322,5795.208,-58.53900000000067,66.77700000000004,2.969000000000051,0.011657118676998923,0.0005125824400546986,-0.5012491834038264,66.77700000000004,2.969000000000051,-6.089999999999918,-30.712999999999965,-19.337999999999965,-0.03811363977627946,-0.024341306963793885,0.5600230759779221,-30.712999999999965,-19.337999999999965
2026-01-10,6573.602,3.28,775.114,6570.322,5795.208,-58.53900000000067,51.44599999999991,2.969000000000051,0.008956847445977134,0.0005125824400546986,-0.49742683224518774,51.44599999999991,2.969000000000051,-6.089999999999918,-17.552999999999997,-19.337999999999965,-0.022144229544058258,-0.024341306963793885,0.556326874187762,-17.552999999999997,-19.337999999999965
2026-01-11,6573.602,3.28,775.114,6570.322,5795.208,-58.53900000000067,49.20799999999963,2.969000000000051,0.008563870518621508,0.0005125824400546986,-0.49361223254130987,49.20799999999963,2.969000000000051,-6.089999999999918,-17.351,-19.337999999999965,-0.021894973279577012,-0.024341306963793885,0.552640540966956,-17.351,-19.337999999999965
2026-01-12,6573.602,3.402,797.322,6570.2,5772.878,-60.19300000000112,26.8779999999997,26.94499999999971,0.00467768882701014,0.004689403792212721,-0.599925891943189,26.8779999999997,26.94499999999971,-3.740000000000009,4.856999999999971,-44.04399999999998,0.00612897730499129,-0.052348205180622887,0.6449805332587658,4.856999999999971,-44.04399999999998
2026-01-13,6573.602,3.277,780.79,6570.325,5789.535,-76.56500000000051,43.534999999999854,50.517000000000735,0.007576575008701569,0.00880237699202202,-0.513218822677139,43.534999999999854,50.517000000000735,8.853999999999928,-11.675000000000068,-71.16200000000003,-0.014732511845949148,-0.08352817999136108,0.5696285048128962,-11.675000000000068,-71.16200000000003
2026-01-14,6581.7,3.223,777.061,6578.477,5801.416,15.967000000000553,177.70799999999963,111.60400000000027,0.03159979145432157,0.01961470783217445,-0.45106555431460116,177.70799999999963,111.60400000000027,-6.509999999999991,-135.933,-122.62099999999998,-0.14888706826112763,-0.13629371266736467,0.5500774542391754,-135.933,-122.62099999999998
2026-01-15,6581.7,2.003,840.883,6579.697,5738.814,-57.996000000000095,88.2450000000008,51.85500000000047,0.015617011313374007,0.00911822997141365,-0.7560767068555443,88.2450000000008,51.85500000000047,67.17400000000009,-46.29699999999991,-64.50999999999999,-0.0521844496043643,-0.07125082698894292,0.8210422647713704,-46.29699999999991,-64.50999999999999
2026-01-16,6581.7,1.222,868.226,6580.478,5712.252,-82.95599999999922,27.16900000000078,25.293000000000575,0.004778997949546282,0.004447543933409959,-0.8812730561979583,27.16900000000078,25.293000000000575,93.11199999999997,6.808999999999969,-37.16700000000003,0.007904417953209508,-0.04105068185859628,0.9328610270553741,6.808999999999969,-37.16700000000003
2026-01-17,6581.7,1.222,868.226,6580.478,5712.252,-82.95599999999922,9.52099999999973,25.293000000000575,0.001669550957251742,0.004447543933409959,-0.8748372868830914,9.52099999999973,25.293000000000575,93.11199999999997,25.803999999999974,-37.16700000000003,0.03063072901704844,-0.04105068185859628,0.9264204060057445,25.803999999999974,-37.16700000000003
2026-01-18,6581.7,1.222,868.226,6580.478,5712.252,-82.95599999999922,-1.76299999999992,27.483000000000175,-0.00030853961706434063,0.004834497232869106,-0.8684419980768263,-1.76299999999992,27.483000000000175,93.11199999999997,28.42700000000002,-37.52800000000002,0.03384976643220572,-0.041432883542330545,0.920024424653644,28.42700000000002,-37.52800000000002
2026-01-19,6581.7,1.222,868.226,6580.478,5712.252,-60.625999999999294,-1.76299999999992,49.81200000000081,-0.00030853961706434063,0.00879691440439112,-0.862262842078868,-1.76299999999992,49.81200000000081,70.904,28.42700000000002,-61.089000000000055,0.03384976643220572,-0.0657355148684785,0.9137979492679522,28.42700000000002,-61.089000000000055
2026-01-20,6581.7,3.506,899.869,6578.1939999999995,5678.325,-111.21000000000004,-35.69000000000051,-2.129000000000815,-0.0062460459064248575,-0.00037479398653716967,-1.022190983759756,-35.69000000000051,-2.129000000000815,119.07900000000006,60.07000000000005,-5.204999999999927,0.07152902063469946,-0.005750910975235057,1.04251040851258,60.07000000000005,-5.204999999999927
2026-01-21,6584.58,3.344,871.169,6581.236,5710.067,-91.34900000000016,26.777000000000044,72.4399999999996,0.004711531524873802,0.012849377938625617,-0.8594925661653031,26.777000000000044,72.4399999999996,94.10799999999995,-0.8790000000000191,-73.79600000000005,-0.0010079720382364377,-0.07809389765758523,0.9128356319874735,-0.8790000000000191,-73.79600000000005
2026-01-22,6584.58,2.058,888.45,6582.522,5694.072,-44.74200000000019,-32.456999999999425,49.46900000000005,-0.00566783124646697,0.008763946729291705,-0.9308045634365189,-32.456999999999425,49.46900000000005,47.56700000000001,64.01100000000008,-54.04499999999996,0.07764188739251798,-0.057342479270447,0.97930675659691,64.01100000000008,-54.04499999999996
2026-01-23,6584.58,0.927,900.542,6583.653,5683.111,-29.14100000000053,-91.77999999999975,38.50799999999981,-0.015892940663295607,0.006822091828247334,-0.9770379233500837,-91.77999999999975,38.50799999999981,32.31600000000003,99.005,-41.952999999999975,0.12351893923798896,-0.044512702985161745,1.0231204261078253,99.005,-41.952999999999975
2026-01-24,6584.58,0.927,900.542,6583.653,5683.111,-29.14100000000053,-91.77999999999975,38.50799999999981,-0.015892940663295607,0.006822091828247334,-0.9693224402886679,-91.77999999999975,38.50799999999981,32.31600000000003,99.005,-41.952999999999975,0.12351893923798896,-0.044512702985161745,1.015216273782241,99.005,-41.952999999999975
2026-01-25,6584.58,0.927,900.542,6583.653,5683.111,-29.14100000000053,-43.9970000000003,68.98199999999906,-0.007682236828779998,0.012287213207961445,-0.9616645536211341,-43.9970000000003,68.98199999999906,32.31600000000003,66.75800000000004,-64.21999999999991,0.08006630014488159,-0.06656564002313514,1.0073773481791688,66.75800000000004,-64.21999999999991
2026-01-26,6584.58,1.489,943.665,6583.091,5639.426,-72.82600000000002,-87.68199999999979,48.84599999999955,-0.015309995900199547,0.008737197213884773,-1.1673825573189651,-87.68199999999979,48.84599999999955,75.43899999999996,109.88099999999997,-41.19200000000001,0.13178593016896456,-0.04182536144841331,1.181834461832662,109.88099999999997,-41.19200000000001
2026-01-27,6584.58,1.253,974.848,6583.327,5608.479,-69.84599999999955,-118.6289999999999,24.808000000000902,-0.020713595762468562,0.004442955181277908,-1.3083648643942951,-118.6289999999999,24.808000000000902,74.97899999999993,141.06399999999996,-9.011000000000081,0.1691853045872791,-0.009158832718916154,1.3034874666915015,141.06399999999996,-9.011000000000081
2026-01-28,6587.568,1.103,952.705,6586.465,5633.76,-76.30699999999979,-77.92699999999877,66.52400000000034,-0.013643429690737396,0.011949197052181892,-1.1746680411513968,-77.92699999999877,66.52400000000034,81.53600000000006,93.71199999999999,-47.92699999999991,0.10909518471046908,-0.04789672926710309,1.1995244641163514,93.71199999999999,-47.92699999999991
2026-01-29,6587.568,2.852,968.066,6584.716,5616.650000000001,-77.42199999999957,-125.56999999999971,7.746000000000095,-0.021867849020065333,0.0013810184663527458,-1.2480626963331691,-125.56999999999971,7.746000000000095,79.61599999999999,141.66000000000008,41.738000000000056,0.17141695486238007,0.04505747424238504,1.2541346672780462,141.66000000000008,41.738000000000056
2026-01-30,6587.568,9.629,893.245,6577.939,5684.694,1.5830000000005384,22.92200000000048,75.78999999999996,0.004048555823159328,0.01351244378580918,-0.9078841043813586,22.92200000000048,75.78999999999996,-7.2970000000000255,20.392000000000053,-33.08299999999997,0.023362467677833454,-0.03571413149553937,0.9299946305233721,20.392000000000053,-33.08299999999997
2026-01-31,6587.568,9.629,893.245,6577.939,5684.694,1.5830000000005384,22.92200000000048,75.78999999999996,0.004048555823159328,0.01351244378580918,-0.9006795198721698,22.92200000000048,75.78999999999996,-7.2970000000000255,20.392000000000053,-33.08299999999997,0.023362467677833454,-0.03571413149553937,0.9226855761547522,20.392000000000053,-33.08299999999997
2026-02-01,6587.568,9.629,893.245,6577.939,5684.694,1.5830000000005384,-169.05299999999988,46.40900000000147,-0.02887945105929579,0.008231048980319677,-0.8935211252405076,-169.05299999999988,46.40900000000147,-7.2970000000000255,112.04100000000005,-31.71199999999999,0.14342092462404188,-0.034284837024856296,0.9154261746581608,112.04100000000005,-31.71199999999999
2026-02-02,6587.568,10.415,897.983,6577.153,5679.17,39.74399999999969,-174.57700000000023,48.70300000000043,-0.029823120131430403,0.008649904173135381,-0.9132603149484165,-174.57700000000023,48.70300000000043,-45.682000000000016,116.779,-41.601,0.14948592173107156,-0.04427597745385192,0.9281113162529473,116.779,-41.601
2026-02-03,6587.568,1.785,907.892,6585.783,5677.8910000000005,69.41200000000026,-175.85599999999977,60.673000000000684,-0.03004161266279526,0.010801254286374684,-0.9122081707401641,-175.85599999999977,60.673000000000684,-66.9559999999999,126.6880000000001,-34.80799999999999,0.16217018858070387,-0.036923729712527886,0.9624109667665478,126.6880000000001,-34.80799999999999
2026-02-04,6605.909,2.414,907.737,6603.495,5695.758,61.99799999999959,-137.313000000001,87.33500000000004,-0.023540430075341234,0.015572113587010161,-0.818016414709892,-137.313000000001,87.33500000000004,-44.968000000000075,106.67499999999995,-45.817999999999984,0.13316697084620155,-0.04804966677328526,0.954140088603786,106.67499999999995,-45.817999999999984
2026-02-05,6605.909,1.748,914.563,6604.161,5689.598,72.94799999999941,-176.5020000000004,71.57300000000032,-0.030088474454919023,0.012739886347960416,-0.8413137725001253,-176.5020000000004,71.57300000000032,-53.50300000000004,142.62699999999995,-35.240999999999985,0.18476531733200674,-0.03710344450012848,0.975302180111938,142.62699999999995,-35.240999999999985
2026-02-06,6605.909,3.111,905.282,6602.798,5697.516,12.821999999999207,-87.93299999999999,79.49099999999999,-0.015198993198280775,0.014149278438597257,-0.7962392233739604,-87.93299999999999,79.49099999999999,12.037000000000035,121.71100000000001,-44.521999999999935,0.15532861731738423,-0.04687493419694999,0.9287983508334796,121.71100000000001,-44.521999999999935
2026-02-07,6605.909,3.111,905.282,6602.798,5697.516,12.821999999999207,-99.29400000000078,79.49099999999999,-0.017129076164304258,0.014149278438597257,-0.790058016578727,-99.29400000000078,79.49099999999999,12.037000000000035,131.5730000000001,-44.521999999999935,0.1700548914385125,-0.04687493419694999,0.9216402887636792,131.5730000000001,-44.521999999999935
2026-02-08,6605.909,3.111,905.282,6602.798,5697.516,12.821999999999207,-97.69200000000001,97.23700000000008,-0.01685737595613479,0.017362884956267477,-0.7839079319871199,-97.69200000000001,97.23700000000008,12.037000000000035,130.168,-60.019000000000005,0.1679340071266937,-0.06217646102096652,0.9145341170922114,130.168,-60.019000000000005
2026-02-09,6605.909,1.306,917.568,6604.603,5687.035,7.864999999999782,-108.17299999999977,86.75600000000031,-0.01866593916905135,0.0154913710549065,-0.8284916392866508,-108.17299999999977,86.75600000000031,19.585000000000036,142.45399999999995,-47.73300000000006,0.18378457878454002,-0.04944882477071921,0.9592681170420247,142.45399999999995,-47.73300000000006
2026-02-10,6605.909,1.447,948.634,6604.4619999999995,5655.8279999999995,-22.06300000000101,-139.3800000000001,24.396999999999025,-0.024050905506756592,0.004332291383841724,-0.9742744092580083,-139.3800000000001,24.396999999999025,40.74199999999996,173.51999999999998,5.489000000000033,0.22386384454415742,0.005819889836663483,1.0834555396199625,173.51999999999998,5.489000000000033
2026-02-11,6622.382,1.048,910.533,6621.334,5710.8009999999995,15.042999999999665,-62.077000000000226,96.02899999999954,-0.01075321529400075,0.017102920652877662,-0.6974574331571907,-62.077000000000226,96.02899999999954,2.796000000000049,113.21100000000001,-51.39599999999996,0.14198905837290332,-0.05343013881481895,0.9135556535809992,113.21100000000001,-51.39599999999996
2026-02-12,6622.382,2.844,920.999,6619.538,5698.539,8.940999999999804,-90.9960000000001,78.7489999999998,-0.01571732444833651,0.014012801190079971,-0.7515900642875659,-90.9960000000001,78.7489999999998,6.4360000000000355,140.20900000000006,-38.11400000000003,0.17957325273120817,-0.03973880032905408,0.9511276971080622,140.20900000000006,-38.11400000000003
2026-02-13,6622.382,0.377,913.645,6622.004999999999,5708.359999999999,10.843999999999141,-93.0560000000014,88.5699999999988,-0.01604022190444565,0.01576037538769226,-0.696723608650221,-93.0560000000014,88.5699999999988,8.362999999999943,136.58399999999995,-45.468000000000075,0.17576998459580384,-0.04740630144727476,0.9126065808895144,136.58399999999995,-45.468000000000075
2026-02-14,6622.382,0.377,913.645,6622.004999999999,5708.359999999999,10.843999999999141,-30.454000000001543,88.5699999999988,-0.005306671378441874,0.01576037538769226,-0.6905217422688346,-30.454000000001543,88.5699999999988,8.362999999999943,72.76199999999994,-45.468000000000075,0.08653046856697055,-0.04740630144727476,0.9056902392939555,72.76199999999994,-45.468000000000075
2026-02-15,6622.382,0.377,913.645,6622.004999999999,5708.359999999999,10.843999999999141,-3.8920000000016444,56.03099999999813,-0.000681342489792458,0.00991290492821606,-0.684338206018249,-3.8920000000016444,56.03099999999813,8.362999999999943,45.41899999999998,-11.316000000000031,0.05231241635242445,-0.01223402932664186,0.8988258115046158,45.41899999999998,-11.316000000000031
2026-02-16,6622.382,0.377,913.645,6622.004999999999,5708.359999999999,21.32499999999891,-3.8920000000016444,57.224999999997635,-0.000681342489792458,0.010126284365883587,-0.6781041338511392,-3.8920000000016444,57.224999999997635,-3.923000000000002,45.41899999999998,-14.777000000000044,0.05231241635242445,-0.015916253600194774,0.8919188757566119,45.41899999999998,-14.777000000000044
2026-02-17,6622.382,0.441,924.659,6621.941,5697.282,41.45400000000063,-14.970000000000255,43.960000000000036,-0.0026206827009733757,0.007775958984823417,-0.7276982107293156,-14.970000000000255,43.960000000000036,-23.975000000000023,56.43299999999999,23.826999999999998,0.06499805350219878,0.026449992895456687,0.933150558572144,56.43299999999999,23.826999999999998
2026-02-18,6613.395,0.856,888.854,6612.539000000001,5723.685,12.884000000000924,11.432999999999993,84.4970000000003,0.002001487329340579,0.014983894844435186,-0.5879866676415724,11.432999999999993,84.4970000000003,-21.678999999999974,20.628000000000043,-20.721000000000004,0.02375879091388655,-0.022780969133936235,0.7710065881593261,20.628000000000043,-20.721000000000004
2026-02-19,6613.395,0.632,904.858,6612.763000000001,5707.905000000001,9.366000000000895,29.580000000000837,47.198999999999614,0.005209282666983839,0.008338005895377698,-0.662489197802703,29.580000000000837,47.198999999999614,-16.141000000000076,4.988999999999919,12.783999999999992,0.005544140313756607,0.014330649699464404,0.8354724332844874,4.988999999999919,12.783999999999992
2026-02-20,6613.395,0.496,893.37,6612.899,5719.529,11.169000000001688,9.462000000000444,58.82299999999941,0.0016570733758465295,0.010391460005165332,-0.596899452214817,9.462000000000444,58.82299999999941,-20.274999999999977,22.201000000000022,1.2960000000000491,0.025484148311062604,0.001452794274914515,0.7787563801505679,22.201000000000022,1.2960000000000491
2026-02-21,6613.395,0.496,893.37,6612.899,5719.529,11.169000000001688,25.457000000000335,58.82299999999941,0.004470789972448541,0.010391460005165332,-0.5909228649745625,25.457000000000335,58.82299999999941,-20.274999999999977,4.919999999999959,1.2960000000000491,0.005537734256289006,0.001452794274914515,0.7728298397264849,4.919999999999959,1.2960000000000491
2026-02-22,6613.395,0.496,893.37,6612.899,5719.529,11.169000000001688,36.418000000000575,71.86999999999989,0.006408109924300298,0.012725626671157064,-0.5849537009931303,36.418000000000575,71.86999999999989,-20.274999999999977,-7.1720000000000255,-13.177000000000021,-0.007964092735263884,-0.01453537433801011,0.7669491718637147,-7.1720000000000255,-13.177000000000021
2026-02-23,6613.395,0.877,888.165,6612.518,5724.353,15.993000000001302,41.24200000000019,103.11999999999989,0.0072569407847216105,0.01834472970609835,-0.5537692259954141,41.24200000000019,103.11999999999989,-25.480000000000018,-12.377000000000066,-43.571000000000026,-0.01374394531293388,-0.04676324624142458,0.7371268916716978,-12.377000000000066,-43.571000000000026
2026-02-24,6613.395,0.917,901.173,6612.478,5711.305,14.023000000000138,28.194000000000415,60.78099999999995,0.004961015190447782,0.010756701502373955,-0.6162866990375433,28.194000000000415,60.78099999999995,-23.48599999999999,0.6309999999999718,1.4950000000000045,0.0007006891405396676,0.001661705632459709,0.7891922796289718,0.6309999999999718,1.4950000000000045
2026-02-25,6613.797,1.159,838.975,6612.638,5773.663,49.977999999999156,134.23699999999917,123.13899999999921,0.023803309060177247,0.021792492165328303,-0.28176518467724887,134.23699999999917,123.13899999999921,-49.87900000000002,-104.68999999999994,-60.702999999999975,-0.11093979325290215,-0.06747191773056582,0.5019713469161181,-104.68999999999994,-60.702999999999975
2026-02-26,6613.797,3.796,849.449,6610.000999999999,5760.552,52.646999999999025,152.0729999999994,171.70799999999963,0.027114838087117565,0.030723348155718755,-0.3454943108424581,152.0729999999994,171.70799999999963,-55.40899999999999,-125.399,-106.56500000000005,-0.12863441274947485,-0.1114680328949158,0.5434915054733764,-125.399,-106.56500000000005
2026-02-27,6613.797,16.318,798.943,6597.478999999999,5798.535999999999,79.0069999999987,164.77599999999893,209.6919999999991,0.029247962284513207,0.037519744691388635,-0.1366316632176917,164.77599999999893,209.6919999999991,-94.42700000000002,-153.76200000000006,-157.07100000000003,-0.16139518528820573,-0.16429780317024645,0.30696144534642383,-153.76200000000006,-157.07100000000003
2026-02-28,6613.797,16.318,798.943,6597.478999999999,5798.535999999999,79.0069999999987,181.8859999999986,209.6919999999991,0.032383360188012134,0.037519744691388635,-0.12953012875608613,181.8859999999986,209.6919999999991,-94.42700000000002,-169.12300000000005,-157.07100000000003,-0.17470193147987845,-0.16429780317024645,0.30073318848927744,-169.12300000000005,-157.07100000000003
2026-03-01,6613.797,16.318,798.943,6597.478999999999,5798.535999999999,79.0069999999987,113.84199999999873,197.43599999999878,0.020026055931946063,0.035249504561603695,-0.12234084131064597,113.84199999999873,197.43599999999878,-94.42700000000002,-94.30200000000002,-149.13599999999997,-0.10557237935840669,-0.15730334708394555,0.2944639237886115,-94.30200000000002,-149.13599999999997
2026-03-02,6613.797,0.627,871.377,6613.169999999999,5741.793,17.4399999999996,57.09899999999925,130.84099999999944,0.010044340117515427,0.023318859259533697,-0.4241962248644627,57.09899999999925,130.84099999999944,-16.78800000000001,-21.868000000000052,-64.47000000000003,-0.024481525225442113,-0.06888946590628597,0.6241544988700707,-21.868000000000052,-64.47000000000003
2026-03-03,6613.797,1.203,859.738,6612.593999999999,5752.855999999999,41.55099999999857,68.16199999999844,128.11199999999917,0.01199044310916264,0.022776503250636626,-0.3575470615280487,68.16199999999844,128.11199999999917,-41.434999999999945,-33.50699999999995,-48.78499999999997,-0.037511544984858536,-0.05369704454372648,0.5638344597792557,-33.50699999999995,-48.78499999999997
2026-03-04,6628.894,0.877,846.979,6628.017,5781.038,7.375,101.86799999999948,126.15599999999995,0.0179371281366818,0.022309218830737665,-0.19652324373106791,101.86799999999948,126.15599999999995,8.004000000000019,-51.003999999999905,-31.687000000000012,-0.05679840264236613,-0.03606262220229306,0.49788137953564915,-51.003999999999905,-31.687000000000012
2026-03-05,6628.894,2.793,840.85,6626.101000000001,5785.251,24.699000000000524,107.35999999999967,121.1869999999999,0.018908429203730703,0.021395768126913906,-0.16710104227586897,107.35999999999967,121.1869999999999,-8.598999999999933,-67.04200000000003,-29.381999999999948,-0.07384358491979226,-0.03376341021704554,0.4626839874505261,-67.04200000000003,-29.381999999999948
2026-03-06,6628.894,1.512,833.086,6627.3820000000005,5794.296,-4.239999999998872,98.53800000000047,130.23199999999997,0.017300243444331898,0.022992678048835646,-0.11188617668185578,98.53800000000047,130.23199999999997,34.14300000000003,-74.65099999999995,-37.14599999999996,-0.0822385779140874,-0.04268516901240127,0.4194079785679907,-74.65099999999995,-37.14599999999996
2026-03-07,6628.894,1.512,833.086,6627.3820000000005,5794.296,-4.239999999998872,104.69800000000032,130.23199999999997,0.01840165157538376,0.022992678048835646,-0.10683085788938598,104.69800000000032,130.23199999999997,34.14300000000003,-81.47699999999998,-37.14599999999996,-0.08908844989355569,-0.04268516901240127,0.4130186415978452,-81.47699999999998,-37.14599999999996
2026-03-08,6628.894,1.512,833.086,6627.3820000000005,5794.296,-4.239999999998872,96.78000000000065,140.34300000000076,0.016986349840878212,0.024822102341494734,-0.10174815994992217,96.78000000000065,140.34300000000076,34.14300000000003,-72.19600000000003,-47.03899999999999,-0.07974973544155306,-0.053445817355489256,0.40659415404399474,-72.19600000000003,-47.03899999999999
2026-03-09,6628.894,0.332,858.548,6628.562,5770.014,28.22100000000046,72.4980000000005,74.75,0.012724492568340295,0.013124940301274979,-0.23833955164916532,72.4980000000005,74.75,-12.82899999999995,-46.73400000000004,21.241999999999962,-0.051623692948716604,0.025369458716407056,0.5244524829753631,-46.73400000000004,21.241999999999962
2026-03-10,6628.894,0.278,862.841,6628.616,5765.775,12.919000000000779,68.25900000000001,37.34400000000005,0.011980484126766777,0.006519062549588117,-0.2566532931550923,68.25900000000001,37.34400000000005,3.102999999999952,-42.44100000000003,57.01400000000001,-0.046881524210135694,0.07075215896215936,0.5392818694542999,-42.44100000000003,57.01400000000001
